eventIdx,clusterIdx,avgWire,superlayer,trkIds
160,5,29.8333,5,1
160,6,32.0000,6,1
161,1,21.5000,1,-1
161,2,29.1667,1,-1
161,3,19.6667,2,-1
161,4,26.8333,2,-1
161,5,23.8750,3,-1
161,6,25.1667,4,-1
161,7,43.1667,5,-1
161,8,42.5000,6,-1
162,1,53.8571,1,1
162,2,55.7500,2,1
162,3,53.1250,3,1
162,4,55.8000,4,1
162,5,58.0000,5,1
162,6,60.3333,6,1
163,1,91.7143,1,-1
163,2,97.3333,2,-1
163,3,86.3333,3,-1
163,4,85.6667,4,-1
163,5,75.4000,6,-1
164,1,55.6000,1,-1
164,2,58.1667,2,-1
164,3,54.8333,3,-1
164,4,58.2500,4,-1
164,5,60.6667,5,-1
164,6,64.1667,6,-1
165,1,56.4444,1,1
165,2,48.5000,2,-1
165,3,53.0000,2,1
165,4,55.0000,3,1
165,5,52.5000,4,1
165,6,60.0000,5,1
165,7,57.6667,6,1
166,1,8.1667,1,1
166,2,7.6000,2,1
166,3,10.1667,3,1
166,4,10.8333,4,1
166,5,21.6250,5,1
166,6,22.0000,6,1
167,1,67.0000,3,-1
167,2,76.0000,4,-1
167,3,82.1429,5,-1
168,1,92.1667,1,1
168,2,85.1667,2,1
168,3,85.5000,3,1
168,4,77.5000,4,1
168,5,71.2000,5,1
168,6,64.6000,6,1
169,1,83.6000,1,1
169,2,80.4000,2,1
169,3,74.0000,3,1
169,4,69.1667,4,1
169,5,55.8333,5,1
169,6,51.5000,6,1
170,1,46.3333,1,1
170,2,44.2000,2,1
170,3,41.6000,3,1
170,4,37.6667,4,1
170,5,29.1667,5,1
170,6,56.7500,5,-1
170,7,26.0000,6,1
170,8,55.8000,6,-1
171,1,37.3333,3,-1
172,1,60.0000,5,-1
172,2,55.0000,6,-1
173,1,57.7500,1,-1
173,2,61.2500,1,-1
173,3,55.6000,2,-1
173,4,58.0000,3,-1
173,5,50.5000,4,-1
173,6,39.5000,5,-1
173,7,52.3333,5,-1
173,8,33.5000,6,-1
173,9,36.0000,6,-1
174,1,9.8000,1,-1
174,2,10.0000,2,-1
174,3,13.0000,3,-1
174,4,15.0000,4,-1
174,5,28.5000,5,-1
174,6,32.0000,5,-1
174,7,29.8333,6,-1
174,8,34.0000,6,-1
175,1,32.5714,1,-1
175,2,35.6667,1,-1
175,3,39.3333,1,-1
175,4,79.0000,1,-1
175,5,32.7143,2,-1
175,6,38.8571,2,-1
175,7,37.1667,3,-1
175,8,35.5000,4,-1
175,9,49.6000,5,-1
175,10,47.5000,6,-1
176,1,48.7500,3,-1
177,1,63.4000,1,1
177,2,60.5000,2,1
177,3,62.1667,3,1
177,4,59.3333,4,1
177,5,65.5714,5,1
177,6,63.0000,6,1
178,1,58.0000,1,-1
179,1,38.8333,1,-1
179,2,37.8333,2,-1
179,3,40.6667,3,-1
179,4,41.3333,4,-1
179,5,35.1667,5,-1
179,6,53.8333,5,-1
179,7,36.7143,6,-1
179,8,54.1667,6,-1
180,1,35.2857,1,-1
180,2,50.5000,1,1
180,3,33.6000,2,-1
180,4,34.8333,3,-1
180,5,48.6000,3,1
180,6,32.8333,4,-1
180,7,53.6000,4,1
180,8,38.0000,5,-1
180,9,50.5000,5,1
180,10,36.0000,6,-1
180,11,55.5000,6,1
181,1,33.4286,1,-1
181,2,73.0000,1,-1
181,3,30.5000,2,-1
181,4,71.8571,2,-1
181,5,37.3333,3,-1
181,6,61.5000,3,-1
181,7,36.4545,4,-1
181,8,57.6667,4,-1
181,9,37.0000,5,-1
181,10,42.3333,5,-1
181,11,64.1429,5,-1
181,12,33.0000,6,-1
181,13,63.2857,6,-1
182,1,69.5000,1,-1
182,2,77.8333,2,-1
182,3,66.3333,3,-1
182,4,75.3333,4,-1
182,5,70.8333,5,-1
182,6,79.6000,5,-1
182,7,77.2500,5,-1
182,8,80.2857,6,-1
183,1,28.2000,5,-1
183,2,71.0000,5,-1
183,3,23.0000,6,-1
184,1,53.0000,1,1
184,2,54.6667,2,1
184,3,52.5000,3,1
184,4,54.6000,4,1
184,5,56.8750,5,1
184,6,59.4000,6,1
185,1,57.1667,1,-1
185,2,60.5000,1,-1
185,3,55.1667,2,-1
185,4,60.0000,3,-1
185,5,66.2000,4,-1
185,6,77.5000,5,-1
185,7,85.1111,6,-1
186,1,11.5000,1,-1
186,2,19.6667,3,-1
186,3,22.5000,4,-1
186,4,31.6667,5,-1
186,5,34.1667,6,-1
187,1,69.2500,1,-1
187,2,18.2500,2,-1
188,1,91.0000,2,-1
188,2,93.3333,3,-1
188,3,92.1667,4,-1
188,4,79.3333,5,-1
188,5,77.4000,6,-1
189,1,103.7778,1,-1
189,2,98.2857,1,-1
189,3,99.0000,1,-1
189,4,95.4000,2,-1
189,5,99.4000,2,-1
189,6,94.5000,3,-1
189,7,90.0000,4,-1
189,8,48.4000,5,-1
189,9,73.4286,5,-1
189,10,81.7500,5,-1
189,11,51.6000,6,-1
189,12,70.3333,6,-1
189,13,73.6000,6,-1
190,1,56.0000,1,-1
190,2,52.8571,2,-1
190,3,55.5000,3,-1
190,4,53.5000,4,-1
190,5,69.0000,4,-1
190,6,49.0000,5,-1
190,7,62.6000,5,-1
190,8,81.5000,5,-1
190,9,60.1667,6,-1
190,10,78.2000,6,-1
191,1,45.2857,1,-1
191,2,50.0000,2,-1
191,3,107.3333,2,-1
191,4,44.5000,3,-1
191,5,50.0000,4,-1
191,6,51.0000,5,-1
191,7,56.6667,6,-1
192,1,66.0000,5,-1
193,1,47.0000,1,-1
193,2,47.0000,2,-1
193,3,43.6667,3,-1
193,4,48.0000,4,-1
193,5,43.1667,5,-1
193,6,41.1667,6,-1
194,1,75.0000,6,-1
195,1,79.3333,1,-1
195,2,76.0000,2,-1
195,3,73.0000,2,-1
195,4,75.5000,3,-1
195,5,73.5000,4,-1
195,6,89.5000,5,-1
195,7,22.0000,6,-1
195,8,86.4286,6,-1
196,1,19.1667,1,-1
196,2,17.6667,2,-1
196,3,16.8000,4,-1
196,4,42.1429,5,-1
196,5,41.5000,6,-1
197,1,44.6667,1,-1
197,2,42.4286,2,-1
197,3,45.6667,2,-1
197,4,47.3333,3,-1
197,5,50.6000,4,-1
197,6,64.6667,5,-1
197,7,68.5000,6,-1
198,1,25.1667,1,-1
198,2,26.1667,2,-1
198,3,26.0000,3,-1
198,4,27.6000,4,-1
198,5,33.6000,5,-1
198,6,35.4000,6,-1
199,1,63.6667,1,-1
199,2,62.1250,2,-1
199,3,68.4000,3,-1
199,4,64.8571,4,-1
199,5,81.1111,5,-1
199,6,77.1429,6,-1
200,1,84.5714,5,-1
201,1,54.2000,1,1
201,2,56.2000,2,1
201,3,48.8333,3,1
201,4,49.5000,4,1
201,5,37.0000,5,1
201,6,36.6667,6,1
202,1,30.0000,1,-1
202,2,29.5000,2,-1
202,3,47.5000,2,-1
202,4,32.5000,3,-1
202,5,33.5714,4,-1
202,6,46.1429,5,-1
202,7,47.1250,6,-1
203,1,46.2000,1,-1
203,2,83.3333,1,-1
203,3,86.4000,1,-1
203,4,53.2857,2,-1
203,5,83.4286,2,-1
203,6,46.0000,3,-1
203,7,91.2000,3,-1
203,8,54.0000,4,-1
203,9,87.6667,4,-1
203,10,58.3333,5,-1
203,11,97.3333,5,-1
203,12,67.1667,6,-1
203,13,92.7500,6,-1
204,1,50.5000,1,-1
204,2,51.2000,2,-1
204,3,45.5000,4,-1
205,1,65.0000,1,1
205,2,61.0000,2,1
205,3,59.3333,3,1
205,4,53.6667,4,1
205,5,46.5000,5,1
205,6,42.0000,6,1
206,1,34.5000,1,1
206,2,31.7500,2,-1
206,3,34.6667,2,1
206,4,34.1667,3,1
206,5,34.8000,4,1
206,6,38.5000,5,1
206,7,39.0000,6,1
207,1,5.5714,1,-1
207,2,13.6000,1,-1
207,3,11.0000,1,1
207,4,18.3333,1,-1
207,5,12.0000,2,1
207,6,9.1667,2,-1
207,7,17.0000,2,-1
207,8,12.6667,3,1
207,9,14.3333,4,1
207,10,22.4000,5,1
207,11,24.0000,6,1
208,1,35.1667,1,-1
208,2,35.5000,3,-1
208,3,37.5000,4,-1
208,4,42.5000,5,-1
208,5,44.5000,6,-1
209,1,19.0000,1,-1
209,2,23.2500,2,-1
209,3,86.4000,6,-1
210,1,68.0000,1,1
210,2,71.5000,2,1
210,3,67.0000,3,1
210,4,72.0000,4,1
210,5,81.0000,4,-1
210,6,76.5000,5,1
210,7,82.5000,6,1
211,1,33.5000,1,-1
211,2,32.8333,2,-1
211,3,37.4286,3,-1
211,4,38.8333,4,-1
211,5,56.5000,5,-1
211,6,58.0000,6,-1
212,1,73.6667,6,-1
213,1,53.8333,1,-1
213,2,57.4000,1,-1
213,3,51.1429,2,-1
213,4,58.6000,2,-1
213,5,54.8571,3,-1
213,6,58.4000,3,-1
213,7,54.8571,4,-1
213,8,61.8571,4,-1
213,9,60.0000,5,-1
213,10,76.0000,5,-1
213,11,73.5000,5,-1
213,12,76.0000,6,-1
214,1,24.6000,3,-1
214,2,42.7143,3,-1
214,3,26.6667,4,-1
214,4,40.4000,4,-1
214,5,45.1667,5,-1
214,6,60.5000,5,-1
214,7,92.0000,5,-1
214,8,45.5000,6,-1
214,9,57.2000,6,-1
215,1,47.5000,1,-1
215,2,48.1667,2,-1
215,3,42.3333,3,-1
215,4,51.3333,3,-1
215,5,43.3333,4,-1
215,6,52.2000,4,-1
215,7,31.2000,5,-1
215,8,58.0000,5,-1
215,9,29.2000,6,-1
215,10,58.6667,6,-1
216,1,25.1667,1,-1
216,2,23.5000,2,-1
216,3,26.1429,3,-1
216,4,25.2857,4,-1
217,1,38.2500,1,-1
217,2,79.6667,1,1
217,3,39.7500,2,-1
217,4,84.1667,2,1
217,5,42.0000,3,-1
217,6,73.0000,3,1
217,7,46.0000,4,-1
217,8,75.5000,4,1
217,9,62.5000,5,-1
217,10,63.0000,6,1
217,11,67.4000,6,-1
218,1,57.6000,5,-1
218,2,60.4000,6,-1
219,1,69.3333,4,-1
219,2,49.0000,5,-1
220,1,46.1667,1,1
220,2,42.4000,2,1
220,3,45.5000,3,1
220,4,42.5000,4,1
220,5,51.8333,5,1
220,6,91.3333,5,-1
220,7,48.5000,6,1
221,1,25.4286,1,1
221,2,24.6000,2,1
221,3,26.6667,3,1
221,4,26.6667,4,1
221,5,21.6667,5,-1
221,6,35.6667,5,1
221,7,14.0000,6,-1
221,8,35.5000,6,1
222,1,44.3333,1,-1
222,2,43.1667,2,-1
222,3,45.0000,3,-1
222,4,44.5000,4,-1
222,5,52.6667,5,-1
222,6,52.0000,6,-1
223,1,55.6667,1,-1
223,2,54.0000,1,1
223,3,53.1667,2,1
223,4,54.5714,3,1
223,5,55.4286,4,1
223,6,67.4286,5,1
223,7,68.6667,6,1
224,1,60.5000,1,-1
224,2,57.5000,2,-1
224,3,59.5000,3,-1
224,4,57.3333,4,-1
224,5,64.5714,5,-1
224,6,62.3333,6,-1
225,1,73.5000,4,-1
226,1,6.5000,1,-1
226,2,8.4000,2,-1
226,3,5.2000,3,-1
226,4,5.0000,4,-1
226,5,5.5714,5,-1
226,6,3.8333,5,-1
226,7,58.5714,5,-1
226,8,4.8750,6,-1
226,9,54.7500,6,-1
226,10,59.1667,6,-1
227,1,72.0000,2,-1
227,2,57.0000,4,-1
227,3,39.5000,5,-1
227,4,36.0000,6,-1
228,1,42.0000,1,-1
228,2,45.8571,1,-1
228,3,43.5000,2,-1
228,4,51.0000,2,-1
228,5,43.4286,3,-1
228,6,42.8000,4,-1
228,7,34.6667,5,-1
228,8,33.1667,6,-1
229,1,24.0000,1,-1
229,2,11.6000,2,-1
229,3,31.0000,2,-1
229,4,12.5000,3,-1
229,5,24.5000,3,-1
229,6,15.2857,4,-1
229,7,29.1667,4,-1
229,8,39.1667,5,-1
229,9,55.5000,5,-1
229,10,42.5714,6,-1
229,11,61.0000,6,-1
230,1,20.3333,1,1
230,2,28.1667,1,-1
230,3,20.1429,2,-1
230,4,30.5000,2,-1
230,5,15.7778,3,-1
230,6,20.5000,3,1
230,7,78.8000,3,-1
230,8,23.5000,4,-1
230,9,21.0000,4,1
230,10,72.0000,4,-1
230,11,13.0000,5,-1
230,12,26.1667,5,1
230,13,13.5000,6,-1
230,14,26.2500,6,1
230,15,80.0000,6,-1
231,1,103.7500,2,-1
232,1,41.5000,1,-1
232,2,46.3333,2,-1
233,1,84.2500,1,-1
233,2,83.5000,2,-1
233,3,74.4000,3,-1
233,4,80.5000,4,-1
234,1,57.5000,5,-1
235,1,70.0000,1,1
235,2,69.0000,2,1
235,3,61.1667,3,1
235,4,58.1667,4,1
235,5,42.3333,5,1
235,6,47.2500,5,-1
235,7,51.1250,5,-1
235,8,39.0000,6,1
236,1,52.3333,3,-1
236,2,51.6000,4,-1
236,3,56.6000,5,-1
236,4,54.2000,5,-1
236,5,54.6667,5,-1
236,6,53.0000,6,-1
236,7,61.5000,6,-1
237,1,68.3333,2,-1
237,2,71.8000,2,-1
237,3,68.7143,3,-1
237,4,73.0000,4,-1
237,5,54.5714,5,-1
237,6,53.0000,6,-1
238,1,45.3333,4,-1
238,2,61.3333,5,-1
238,3,56.0000,6,-1
238,4,60.6250,6,-1
239,1,21.7143,1,-1
239,2,20.0000,1,-1
239,3,28.3750,1,-1
239,4,24.0000,2,-1
239,5,25.0000,3,-1
239,6,30.0000,4,-1
239,7,43.6667,6,-1
240,1,28.8000,5,-1
240,2,26.2000,6,-1
241,1,108.4000,2,-1
242,1,7.4286,1,-1
242,2,8.0000,2,-1
242,3,10.6667,3,-1
242,4,12.6000,4,-1
242,5,25.3333,5,-1
242,6,27.3333,6,-1
243,1,50.3333,1,-1
243,2,46.0000,2,-1
243,3,52.6667,3,-1
243,4,48.8333,4,-1
243,5,61.0000,5,-1
243,6,56.6667,6,-1
244,1,46.5714,1,-1
244,2,8.3333,2,-1
244,3,50.8333,2,-1
244,4,48.1429,3,-1
244,5,55.8333,4,-1
245,1,30.6000,3,-1
245,2,27.3333,4,-1
245,3,20.1667,5,-1
245,4,18.0000,6,-1
246,1,42.0000,1,-1
246,2,30.6667,3,-1
246,3,26.7778,4,-1
247,1,5.6667,1,-1
247,2,24.0000,1,-1
247,3,4.3333,2,-1
247,4,26.0000,2,-1
247,5,11.6667,3,-1
247,6,15.8333,4,-1
247,7,34.4000,5,-1
247,8,40.1667,6,-1
247,9,38.0000,6,-1
248,1,19.6000,5,-1
248,2,26.5714,6,-1
249,1,15.3333,1,1
249,2,14.3333,2,1
249,3,17.1667,3,1
249,4,17.1667,4,1
249,5,27.8571,5,1
249,6,8.3333,6,-1
249,7,27.5000,6,1
249,8,52.3333,6,-1
250,1,77.6667,1,-1
250,2,74.5000,2,-1
250,3,69.0000,3,-1
250,4,64.2857,4,-1
250,5,51.3333,5,-1
250,6,47.2000,6,-1
251,1,60.0000,1,-1
251,2,68.6667,1,-1
251,3,109.0000,1,-1
251,4,109.6667,2,-1
251,5,59.2222,3,-1
251,6,95.0000,3,-1
251,7,59.1429,4,-1
251,8,65.1667,4,-1
251,9,71.2222,5,-1
251,10,70.0000,6,-1
251,11,80.5000,6,-1
252,1,27.5000,1,-1
252,2,52.3333,1,1
252,3,28.0000,2,-1
252,4,51.8000,2,1
252,5,23.0000,3,-1
252,6,53.1667,3,1
252,7,28.3333,4,-1
252,8,53.4286,4,1
252,9,62.6000,5,1
252,10,63.0000,6,1
253,1,56.8333,4,-1
253,2,78.5000,4,-1
253,3,66.0000,5,-1
253,4,78.7143,5,-1
253,5,64.0000,6,-1
253,6,84.0000,6,-1
254,1,64.2500,5,-1
254,2,68.6667,6,-1
254,3,71.3333,6,-1
255,1,7.5556,1,-1
255,2,10.5000,2,-1
255,3,14.2500,2,-1
255,4,6.3333,3,-1
255,5,7.0000,4,-1
255,6,62.5000,5,-1
255,7,66.0000,6,-1
256,1,26.3333,1,-1
256,2,23.4000,2,-1
256,3,33.1429,3,-1
256,4,34.6667,4,-1
257,1,27.3333,6,-1
258,1,8.3333,1,-1
258,2,21.6667,1,-1
258,3,12.1667,3,-1
258,4,14.0000,4,-1
258,5,28.8333,5,-1
258,6,27.0000,5,-1
258,7,27.4000,6,-1
258,8,30.6667,6,-1
259,1,14.0000,1,1
259,2,15.3333,2,1
259,3,16.2857,3,1
259,4,18.5714,4,1
259,5,19.0000,5,-1
259,6,27.4286,5,1
259,7,20.2000,6,-1
259,8,30.0000,6,1
260,1,44.0000,5,-1
261,1,15.8571,1,-1
261,2,64.0000,1,-1
261,3,17.6000,2,-1
261,4,60.5000,2,-1
261,5,63.3750,3,-1
261,6,16.0000,4,-1
261,7,60.6667,4,-1
261,8,71.1667,5,-1
261,9,68.5000,6,-1
262,1,2.6667,1,1
262,2,3.8333,2,1
262,3,5.1667,3,1
262,4,7.6000,4,1
262,5,14.0000,5,-1
262,6,18.6000,5,1
262,7,17.0000,6,-1
262,8,20.5000,6,1
263,1,51.8571,1,1
263,2,53.0000,2,1
263,3,45.1667,3,1
263,4,43.6000,4,1
263,5,28.0000,5,1
263,6,26.0000,6,1
264,1,23.5000,1,-1
264,2,35.0000,1,-1
264,3,26.3750,2,-1
264,4,35.4000,2,-1
264,5,29.0000,3,-1
264,6,28.8571,3,-1
264,7,27.8000,4,-1
264,8,33.6667,4,-1
264,9,9.4286,5,-1
264,10,46.7143,5,-1
264,11,6.2857,6,-1
264,12,52.0000,6,-1
265,1,3.1667,1,1
265,2,23.0000,1,-1
265,3,5.1667,2,1
265,4,22.5000,2,-1
265,5,5.1667,3,1
265,6,22.1250,3,-1
265,7,8.0000,4,1
265,8,17.6000,5,1
265,9,20.0000,6,1
266,1,15.8750,1,1
266,2,16.6667,2,1
266,3,19.5000,3,1
266,4,22.1667,4,1
266,5,35.3333,5,1
266,6,38.6667,5,-1
266,7,12.0000,6,-1
266,8,38.4545,6,1
267,1,37.3333,3,-1
267,2,24.2500,5,-1
267,3,33.7500,5,-1
267,4,41.5000,5,-1
267,5,32.0000,6,-1
267,6,36.5000,6,-1
268,1,8.5000,1,-1
268,2,8.5000,2,-1
268,3,27.2500,2,-1
268,4,13.5000,3,-1
268,5,15.8571,4,-1
268,6,35.1667,5,-1
268,7,37.0000,6,-1
268,8,88.8333,6,-1
269,1,55.5000,5,-1
270,1,33.5000,1,-1
270,2,34.8333,2,-1
270,3,36.7143,3,-1
270,4,45.7143,4,-1
271,1,80.8333,1,1
271,2,81.0000,2,1
271,3,78.3333,3,1
271,4,78.6667,4,1
271,5,78.1667,5,1
271,6,78.1429,5,-1
271,7,78.3333,6,1
272,1,65.0000,1,-1
272,2,61.7143,2,-1
272,3,54.3333,3,-1
272,4,48.2500,4,-1
272,5,73.0000,4,-1
272,6,25.5000,5,-1
272,7,62.2500,5,-1
272,8,21.2000,6,-1
272,9,59.3333,6,-1
273,1,75.0000,1,1
273,2,71.0000,2,1
273,3,67.1667,3,1
273,4,61.4286,4,1
273,5,50.0000,5,1
273,6,45.6667,6,1
274,1,31.0000,1,-1
274,2,40.8333,1,1
274,3,42.8333,2,1
274,4,35.8333,3,1
274,5,36.0000,4,1
274,6,24.6667,5,1
274,7,33.6667,5,-1
274,8,24.0000,6,1
274,9,31.1667,6,-1
275,1,81.0000,1,-1
275,2,92.2500,1,-1
275,3,98.6667,2,-1
275,4,82.8333,3,-1
275,5,84.0000,4,-1
275,6,50.6667,5,-1
275,7,47.4286,6,-1
276,1,16.4000,1,1
276,2,19.3333,2,1
276,3,17.1667,3,1
276,4,20.1667,4,1
276,5,23.5000,5,1
276,6,26.6667,6,1
277,1,84.2500,5,-1
277,2,80.0000,6,-1
278,1,26.0000,1,1
278,2,28.5000,2,1
278,3,22.8571,3,1
278,4,23.5000,4,1
278,5,14.4286,5,1
278,6,14.3333,6,1
279,1,70.5714,1,1
279,2,75.5000,2,1
279,3,64.3333,3,1
279,4,67.3333,4,1
279,5,73.3333,4,-1
279,6,71.5000,4,-1
279,7,55.0000,5,-1
279,8,52.4000,5,1
279,9,54.6667,5,-1
279,10,61.6667,5,-1
279,11,73.3333,5,-1
279,12,54.2500,6,1
279,13,69.0000,6,-1
279,14,81.6667,6,-1
280,1,14.8000,5,-1
281,1,88.7500,1,-1
281,2,38.6667,5,-1
281,3,42.8333,6,-1
282,1,15.0000,1,-1
282,2,17.4286,1,1
282,3,15.5000,2,1
282,4,19.0000,2,-1
282,5,18.0000,3,1
282,6,16.5000,4,1
282,7,21.0000,5,-1
282,8,24.2857,5,1
282,9,22.5000,6,1
283,1,70.0000,1,-1
284,1,15.6667,3,-1
284,2,15.3333,4,-1
285,1,79.1429,1,1
285,2,79.0000,2,1
285,3,72.5000,3,1
285,4,71.0000,4,1
285,5,61.4000,5,1
285,6,57.0000,6,-1
285,7,60.0000,6,1
286,1,49.8000,1,-1
286,2,48.1667,2,-1
286,3,52.1429,3,-1
286,4,53.2857,4,-1
286,5,66.3333,5,-1
286,6,74.5000,5,-1
286,7,76.0000,6,-1
287,1,29.5556,1,-1
287,2,29.1667,2,-1
287,3,31.0000,3,-1
287,4,32.0000,4,-1
287,5,43.0000,5,-1
287,6,43.6667,6,-1
288,1,64.6667,1,-1
288,2,66.8333,2,-1
288,3,58.6667,3,-1
288,4,58.1667,4,-1
288,5,58.5000,5,-1
288,6,55.8333,6,-1
289,1,60.5000,1,-1
289,2,56.4286,2,-1
289,3,58.8333,3,-1
289,4,55.3333,4,-1
289,5,61.6667,5,-1
289,6,58.2000,6,-1
290,1,18.0000,1,-1
290,2,21.0000,1,1
290,3,23.0000,2,1
290,4,21.0000,2,-1
290,5,22.1429,3,1
290,6,24.5000,4,1
290,7,29.4286,5,1
290,8,32.0000,6,1
291,1,27.7500,1,-1
291,2,25.7500,2,-1
291,3,27.1667,3,-1
291,4,74.5000,3,-1
291,5,27.0000,4,-1
291,6,68.1667,4,-1
291,7,36.2500,5,-1
291,8,59.0000,5,-1
291,9,81.5714,5,-1
291,10,36.1429,6,-1
291,11,74.3333,6,-1
292,1,39.1667,1,1
292,2,39.1667,2,1
292,3,39.4286,3,1
292,4,40.2500,4,1
292,5,46.8333,5,1
292,6,47.8333,6,1
293,1,100.2857,4,-1
294,1,48.0000,1,1
294,2,48.3333,2,1
294,3,46.8571,3,1
294,4,47.8571,4,1
294,5,51.1667,5,1
294,6,51.8333,6,1
295,1,44.8333,1,-1
295,2,41.6000,2,-1
295,3,44.0000,3,-1
295,4,41.6000,4,-1
295,5,49.8000,5,-1
295,6,47.0000,6,-1
296,1,34.8571,1,-1
297,1,29.2857,1,-1
297,2,36.7143,1,1
297,3,33.8333,2,-1
297,4,32.1667,2,1
297,5,32.6667,3,-1
297,6,35.0000,3,-1
297,7,28.5714,4,1
297,8,40.6667,4,-1
297,9,39.2857,4,-1
297,10,13.5000,5,-1
297,11,23.6000,5,1
297,12,49.5000,5,-1
297,13,55.5000,5,-1
297,14,15.3333,6,-1
297,15,20.2000,6,1
297,16,52.0000,6,-1
297,17,56.2000,6,-1
297,18,62.5000,6,-1
298,1,7.5000,1,-1
298,2,25.0000,1,-1
298,3,35.6667,1,-1
298,4,7.0000,2,-1
298,5,30.4000,2,-1
298,6,8.1667,3,-1
298,7,16.5000,3,-1
298,8,26.3333,3,-1
298,9,11.5000,4,-1
298,10,9.3333,4,-1
298,11,18.1111,4,-1
298,12,26.0000,5,-1
298,13,28.0000,6,-1
299,1,103.5000,5,-1
300,1,13.5714,5,-1
300,2,9.0000,6,-1
301,1,71.3750,5,-1
301,2,45.0000,6,-1
301,3,68.0000,6,-1
301,4,76.5000,6,-1
302,1,63.5000,1,-1
302,2,62.0000,2,-1
302,3,63.0000,3,-1
302,4,62.6000,4,-1
302,5,71.0000,5,-1
302,6,70.6667,6,-1
303,1,40.2500,5,-1
303,2,40.4000,6,-1
304,1,7.5000,1,1
304,2,9.0000,2,1
304,3,11.0000,3,1
304,4,13.7500,4,1
304,5,26.4000,5,1
304,6,29.1667,6,1
305,1,5.0000,1,-1
305,2,6.5714,2,-1
305,3,6.6667,3,-1
305,4,9.0000,4,-1
305,5,20.5000,5,-1
305,6,14.2500,6,-1
305,7,22.5000,6,-1
306,1,22.5000,1,-1
306,2,42.5000,1,-1
306,3,24.6000,2,-1
306,4,39.8000,2,-1
306,5,26.5000,3,-1
306,6,42.0000,3,-1
306,7,31.4000,4,-1
306,8,39.5714,4,-1
306,9,46.3000,5,-1
306,10,44.4286,6,-1
306,11,50.8571,6,-1
307,1,51.1667,1,-1
307,2,46.2000,1,-1
307,3,45.0000,2,-1
307,4,50.1667,2,-1
307,5,56.0000,2,-1
307,6,47.1429,3,-1
307,7,49.5000,4,-1
307,8,50.4000,5,-1
307,9,52.6667,6,-1
308,1,25.3333,1,1
308,2,32.2000,1,-1
308,3,25.0000,2,1
308,4,34.5000,2,-1
308,5,30.0000,3,1
308,6,34.5000,3,-1
308,7,32.1667,4,1
308,8,38.8000,4,-1
308,9,45.6000,5,-1
308,10,50.7500,5,1
308,11,53.7143,6,1
309,1,30.6000,1,1
309,2,27.8333,2,1
309,3,99.4286,2,-1
309,4,30.3333,3,1
309,5,98.1667,3,-1
309,6,28.0000,4,1
309,7,96.5000,4,-1
309,8,35.5000,5,1
309,9,32.8333,6,1
310,1,34.0000,1,-1
310,2,36.1250,2,-1
310,3,27.8571,3,-1
310,4,18.8571,5,-1
310,5,19.3333,6,-1
310,6,84.0000,6,-1
311,1,58.0000,1,1
311,2,78.0000,1,-1
311,3,56.5000,2,1
311,4,57.0000,3,1
311,5,56.1429,4,1
311,6,62.0000,5,1
311,7,61.0000,6,1
311,8,75.3333,6,-1
312,1,28.1667,1,-1
312,2,28.5000,2,-1
312,3,30.0000,3,-1
312,4,31.0000,4,-1
312,5,40.6000,5,-1
312,6,41.6667,6,-1
313,1,11.4000,6,-1
314,1,32.1429,1,1
314,2,29.2222,2,1
314,3,31.8333,3,1
314,4,30.0000,4,1
314,5,37.0000,5,1
314,6,83.6667,5,-1
314,7,35.0000,6,1
314,8,85.1667,6,-1
315,1,22.5000,1,-1
315,2,51.4000,1,-1
315,3,21.4000,2,-1
315,4,74.8571,2,-1
315,5,31.5000,3,-1
315,6,78.8333,3,-1
315,7,32.5000,4,-1
315,8,57.5000,4,-1
315,9,78.1667,4,-1
315,10,14.3750,5,-1
315,11,55.5000,5,-1
315,12,84.5000,5,-1
315,13,11.0000,6,-1
315,14,55.5000,6,-1
315,15,77.5000,6,-1
315,16,85.2500,6,-1
316,1,51.6667,1,-1
316,2,55.4000,2,-1
316,3,55.0000,3,-1
316,4,57.1429,4,-1
316,5,49.8333,5,-1
316,6,51.3333,6,-1
317,1,78.3333,5,-1
318,1,58.5000,2,-1
318,2,56.2857,3,-1
318,3,61.3333,4,-1
318,4,63.5000,5,-1
318,5,69.1429,6,-1
319,1,2.5000,1,-1
319,2,21.0000,1,-1
319,3,48.6000,1,-1
319,4,3.5000,2,-1
319,5,47.0000,2,-1
319,6,52.8000,2,-1
319,7,4.5000,3,-1
319,8,52.6667,3,-1
319,9,5.8333,4,-1
319,10,50.8571,4,-1
319,11,14.1667,5,-1
319,12,71.5000,5,-1
319,13,15.8000,6,-1
319,14,69.0000,6,-1
320,1,29.5000,1,1
320,2,31.5000,2,1
320,3,26.1429,3,1
320,4,26.5000,4,1
320,5,19.0000,5,1
320,6,18.6667,6,1
321,1,36.8333,1,-1
321,2,40.6667,1,1
321,3,42.2000,2,1
321,4,35.4286,3,1
321,5,35.1429,4,1
321,6,22.0000,5,1
321,7,21.0000,6,1
322,1,3.5714,1,-1
322,2,15.5000,1,-1
322,3,4.8571,2,-1
322,4,8.8333,3,-1
322,5,13.6667,3,-1
322,6,6.2222,4,-1
322,7,11.5000,4,-1
322,8,6.2000,6,-1
323,1,32.3333,1,-1
323,2,32.3333,2,-1
323,3,38.6667,3,-1
